grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1081610571,98.7579836685,0.064625256321,36.895833333,137.537499999,0.077225,-0.012599743679
1081610572,98.3020447741,0.0585077320375,36.9041666663,137.537499999,0.08225,-0.0237422679625
1081610573,97.8527564292,0.0611298872828,36.9124999996,137.537499999,0.08225,-0.0211201127172
1081610574,97.4102106521,0.0628963932814,36.920833333,137.537499999,0.08815,-0.0252536067186
1081610575,96.9744997633,0.0692362127822,36.9291666663,137.537499999,0.08815,-0.0189137872178
1081610576,96.5457162948,0.0710750547747,36.9374999996,137.537499999,0.097975,-0.0268999452253
1081610577,96.123952946,0.0727123423208,36.945833333,137.537499999,0.097975,-0.0252626576792
1081610578,95.7093025339,0.0750206355842,36.9541666663,137.537499999,0.100525,-0.0255043644158
1081610579,95.3018578969,0.078057245337,36.9624999996,137.537499999,0.100525,-0.022467754663
1081675995,175.535227444,0.0188004561688,35.9624999996,137.545833332,0.07885,-0.0600495438312
1081675996,174.729605396,0.0170545380882,35.970833333,137.545833332,0.0911,-0.0740454619118
1081675997,173.925188512,0.021361247196,35.9791666663,137.545833332,0.0911,-0.069738752804
1081675998,173.121993581,0.0215725754986,35.9874999996,137.545833332,0.087825,-0.0662524245014
1081675999,172.320037681,0.0187197498693,35.995833333,137.545833332,0.087825,-0.0691052501307
1081676000,171.51933821,0.0162240627487,36.0041666663,137.545833332,0.093175,-0.0769509372513
1081676001,170.719912837,0.0163847241382,36.0124999996,137.545833332,0.093175,-0.0767902758618
1081676002,169.921779535,0.0224397136298,36.020833333,137.545833332,0.09945,-0.0770102863702
1081676003,169.124956616,0.016710977058,36.0291666663,137.545833332,0.09945,-0.082739022942
1081676004,168.32946268,0.0168765977629,36.0374999996,137.545833332,0.11245,-0.0955734022371
1081676005,167.535316647,0.0170439007413,36.045833333,137.545833332,0.11245,-0.0954060992587
1081676006,166.742537796,0.0172129005514,36.0541666663,137.545833332,0.12495,-0.107737099449
1081676007,165.951145711,0.025860289536,36.0624999996,137.545833332,0.12495,-0.099089710464
1081676008,165.161160317,0.025377044467,36.070833333,137.545833332,0.130325,-0.104947955533
1081676009,164.372601915,0.0215823986601,36.0791666663,137.545833332,0.130325,-0.10874260134
1081676010,163.585491132,0.021796554869,36.0874999996,137.545833332,0.136075,-0.114278445131
1081676011,162.799848956,0.0220128645634,36.095833333,137.545833332,0.136075,-0.114062135437
