,code,source,proba1an
14019,CGR5_25_10371,ZoneEarthquake,0.00131116
14020,CGR5_25_10372,ZoneEarthquake,0.00124439
14021,CGR5_25_10373,ZoneEarthquake,0.00109862
14022,CGR5_25_10374,ZoneEarthquake,0.000967739
14023,CGR5_25_10375,ZoneEarthquake,0.000896988
14024,CGR5_25_10376,ZoneEarthquake,0.000869961
14025,CGR5_25_10377,ZoneEarthquake,0.000857148
14026,CPHL_INTRA_1_1095,ZoneEarthquake,0.000385422
14027,CGR5_7_3097,ZoneEarthquake,0.000350328
14028,CGR5_7_3096,ZoneEarthquake,0.00032653
14029,CGR5_7_3095,ZoneEarthquake,0.00030854
14030,CGR5_7_3094,ZoneEarthquake,0.000297687
14031,CGR5_7_3093,ZoneEarthquake,0.00029455
14032,CGR5_7_3092,ZoneEarthquake,0.000298888
14033,CGR5_7_3091,ZoneEarthquake,0.000309069
14034,CGR5_7_3090,ZoneEarthquake,0.00032126
14035,CGR5_25_9137,ZoneEarthquake,0.000879409
14036,CGR5_7_3098,ZoneEarthquake,0.000378043
14037,CPHL_INTRA_6_4605,ZoneEarthquake,0.00302135
14038,CPHL_INTRA_6_4604,ZoneEarthquake,0.00298235
14039,CPHL_INTRA_6_4607,ZoneEarthquake,0.00324503
14040,CGR5_25_9136,ZoneEarthquake,0.000908804
14041,CPHL_INTRA_6_4603,ZoneEarthquake,0.0030122
14042,CPHL_INTRA_6_4602,ZoneEarthquake,0.00310715
14043,CGR5_25_9131,ZoneEarthquake,0.00117381
14044,CPHL_INTRA_6_4609,ZoneEarthquake,0.00344664
14045,CPHL_INTRA_6_4608,ZoneEarthquake,0.00335494
14046,CGR5_25_9130,ZoneEarthquake,0.00133921
14047,CPHL_INTRA_1_1593,ZoneEarthquake,0.000424013
14048,CIZU_3_2285,ZoneEarthquake,0.000416395
14049,CPHL_INTRA_1_1592,ZoneEarthquake,0.000431758
14050,CGR5_25_9132,ZoneEarthquake,0.00111224
14051,CPHL_INTRA_1_1591,ZoneEarthquake,0.000430676
14052,CGR5_7_3329,ZoneEarthquake,0.000340996
14053,CGR5_7_3328,ZoneEarthquake,0.000325282
14054,CPHL_INTRA_1_1590,ZoneEarthquake,0.00044055
14055,CPHL_INTRA_1_1597,ZoneEarthquake,0.000342626
14056,CGR5_7_3325,ZoneEarthquake,0.000354929
14057,CGR5_7_3327,ZoneEarthquake,0.000319581
14058,CGR5_7_3326,ZoneEarthquake,0.000328594
14059,CGR5_4_898,ZoneEarthquake,0.000204424
14060,CGR5_4_899,ZoneEarthquake,0.000207603
14061,CGR5_4_894,ZoneEarthquake,0.000202546
14062,CGR5_4_895,ZoneEarthquake,0.000201905
14063,CGR5_4_896,ZoneEarthquake,0.000201856
14064,CGR5_4_897,ZoneEarthquake,0.000202617
14065,CGR5_4_890,ZoneEarthquake,0.000204372
14066,CGR5_4_891,ZoneEarthquake,0.000204752
14067,CGR5_4_892,ZoneEarthquake,0.000204403
14068,CGR5_4_893,ZoneEarthquake,0.000203519
14069,CIZU_2_328,ZoneEarthquake,0.000384884
14070,CIZU_2_329,ZoneEarthquake,0.000403321
14071,CIZU_2_326,ZoneEarthquake,0.00039772
14072,CIZU_2_327,ZoneEarthquake,0.000387545
14073,CPCF_INTRA_11_5405,DomainEarthquake,0.00105883
14074,CJPS_1_803,ZoneEarthquake,0.000590121
14075,CJPS_1_802,ZoneEarthquake,0.000577857
14076,CJPS_1_801,ZoneEarthquake,0.000573802
14077,CJPS_1_800,ZoneEarthquake,0.000567711
14078,CJPS_1_807,ZoneEarthquake,0.000978926
14079,CJPS_1_806,ZoneEarthquake,0.000813763
14080,CJPS_1_805,ZoneEarthquake,0.000695479
14081,CJPS_1_804,ZoneEarthquake,0.000624493
14082,CJPS_1_809,ZoneEarthquake,0.00134642
14083,CJPS_1_808,ZoneEarthquake,0.00117074
14084,CPHL_INTRA_1_535,ZoneEarthquake,0.000624904
14085,CPHL_INTRA_1_534,ZoneEarthquake,0.000608032
14086,CGR5_25_11029,ZoneEarthquake,0.0016602
14087,CGR5_25_11028,ZoneEarthquake,0.00207578
14088,CPHL_INTRA_1_531,ZoneEarthquake,0.000775993
14089,CPHL_INTRA_1_530,ZoneEarthquake,0.000808677
14090,CPHL_INTRA_1_533,ZoneEarthquake,0.000632445
14091,CPHL_INTRA_1_532,ZoneEarthquake,0.000698887
14092,CGR5_25_11023,ZoneEarthquake,0.00112791
14093,CGR5_25_11022,ZoneEarthquake,0.000953008
14094,CURA_1_30,ZoneEarthquake,0.00156162
14095,CGR5_25_11020,ZoneEarthquake,0.00084046
14096,CGR5_25_11027,ZoneEarthquake,0.00230775
14097,CGR5_25_11026,ZoneEarthquake,0.00222302
14098,CURA_1_34,ZoneEarthquake,0.00217557
14099,CGR5_25_11024,ZoneEarthquake,0.00144904
14100,CGR5_15_7428,ZoneEarthquake,0.00052931
14101,CGR5_15_7429,ZoneEarthquake,0.000538295
14102,CGR5_15_7426,ZoneEarthquake,0.00052606
14103,CGR5_15_7427,ZoneEarthquake,0.000526055
14104,CGR5_15_7424,ZoneEarthquake,0.000535764
14105,CGR5_15_7425,ZoneEarthquake,0.000528862
14106,CGR5_15_7422,ZoneEarthquake,0.000570874
14107,CGR5_15_7423,ZoneEarthquake,0.0005488
14108,CGR5_15_7421,ZoneEarthquake,0.000604964
14109,CPHL_INTRA_1_1045,ZoneEarthquake,0.00050475
14110,CPHL_INTRA_1_1044,ZoneEarthquake,0.000477309
14111,CPHL_INTRA_1_1047,ZoneEarthquake,0.000519461
14112,CPHL_INTRA_1_1046,ZoneEarthquake,0.000520367
14113,CPHL_INTRA_1_1041,ZoneEarthquake,0.000478662
14114,CPHL_INTRA_1_1040,ZoneEarthquake,0.000507067
14115,CPHL_INTRA_1_1043,ZoneEarthquake,0.000455319
14116,CPHL_INTRA_1_1042,ZoneEarthquake,0.000455398
14117,CPHL_INTRA_1_1049,ZoneEarthquake,0.000497954
14118,CPHL_INTRA_1_1048,ZoneEarthquake,0.000509197
14119,CPHL_INTER_1_448,ZoneEarthquake,0.000114712
14120,CGR5_13_6885,ZoneEarthquake,0.00067441
14121,CPCF_INTRA_11_3800,DomainEarthquake,0.00312712
14122,CPCF_INTRA_11_3801,DomainEarthquake,0.00390137
14123,CPHL_INTER_5_4286,ZoneEarthquake,0.00220822
14124,CPHL_INTER_5_4287,ZoneEarthquake,0.00200169
14125,CGR5_13_6884,ZoneEarthquake,0.000675372
14126,CPHL_INTER_5_4285,ZoneEarthquake,0.00250421
14127,CPCF_INTRA_12_6036,DomainEarthquake,0.000648115
14128,CPCF_INTRA_12_8080,DomainEarthquake,0.00024373
14129,CPHL_INTRA_5_3670,ZoneEarthquake,0.000789229
14130,CPHL_INTRA_5_3671,ZoneEarthquake,0.000934674
14131,CPHL_INTRA_5_3672,ZoneEarthquake,0.00121206
14132,CPHL_INTRA_5_3673,ZoneEarthquake,0.00159239
14133,CPHL_INTRA_5_3674,ZoneEarthquake,0.00196089
14134,CPHL_INTER_5_2312,ZoneEarthquake,0.00467206
14135,CPHL_INTER_5_2313,ZoneEarthquake,0.00609567
14136,CPHL_INTER_5_2310,ZoneEarthquake,0.0029988
14137,CPHL_INTER_5_2311,ZoneEarthquake,0.00359129
14138,CPHL_INTER_5_2316,ZoneEarthquake,0.00682208
14139,CPHL_INTER_5_2317,ZoneEarthquake,0.00566915
14140,CPHL_INTER_5_2314,ZoneEarthquake,0.00726388
14141,CPHL_INTER_5_2315,ZoneEarthquake,0.00753408
14142,CPHL_INTER_5_2318,ZoneEarthquake,0.00466267
14143,CPHL_INTER_5_2319,ZoneEarthquake,0.00398847
14144,CJPS_1_1115,ZoneEarthquake,0.000604704
14145,CJPS_1_1114,ZoneEarthquake,0.000609982
14146,CJPS_1_1117,ZoneEarthquake,0.000570838
14147,CJPS_1_1116,ZoneEarthquake,0.000584803
14148,CJPS_1_1111,ZoneEarthquake,0.000501464
14149,CJPS_1_1110,ZoneEarthquake,0.000503518
14150,CJPS_1_1113,ZoneEarthquake,0.000483092
14151,CJPS_1_1112,ZoneEarthquake,0.000493708
14152,CPHL_INTRA_5_4020,ZoneEarthquake,0.00108166
14153,CPHL_INTRA_5_4021,ZoneEarthquake,0.00125
14154,CPHL_INTRA_5_4022,ZoneEarthquake,0.00130964
14155,CPHL_INTRA_5_4023,ZoneEarthquake,0.00124728
14156,CJPS_1_1119,ZoneEarthquake,0.000587431
14157,CJPS_1_1118,ZoneEarthquake,0.000573552
14158,CPHL_INTRA_5_4026,ZoneEarthquake,0.00111418
14159,CPHL_INTRA_5_4027,ZoneEarthquake,0.0010361
14160,CPCF_INTRA_12_7926,DomainEarthquake,0.000218579
14161,CPCF_INTRA_12_7927,DomainEarthquake,0.000215978
14162,CPCF_INTRA_12_7924,DomainEarthquake,0.000209806
14163,CPCF_INTRA_12_7925,DomainEarthquake,0.000215727
14164,CPCF_INTRA_12_7922,DomainEarthquake,0.000206445
14165,CPCF_INTRA_12_7923,DomainEarthquake,0.000205641
14166,F014521,SegmentEarthquake,0.000175423208041
14167,CPCF_INTRA_12_7921,DomainEarthquake,0.000212576
14168,CPCF_INTER_2_1904,ZoneEarthquake,0.00426293
14169,CPCF_INTRA_12_7928,DomainEarthquake,0.0002108
14170,CPCF_INTRA_12_7929,DomainEarthquake,0.000208259
14171,CGR5_22_4614,ZoneEarthquake,0.000274222
14172,CGR5_13_6883,ZoneEarthquake,0.000672491
14173,CPCF_INTER_5_3339,ZoneEarthquake,0.00454184
14174,CPCF_INTRA_12_8084,DomainEarthquake,0.000206887
14175,CGR5_22_4618,ZoneEarthquake,0.000275615
14176,CPCF_INTER_5_3335,ZoneEarthquake,0.00556076
14177,CGR5_13_6882,ZoneEarthquake,0.00067259
14178,CPHL_INTER_5_3981,ZoneEarthquake,0.00210082
14179,CPCF_INTER_2_1902,ZoneEarthquake,0.00438139
14180,CIZU_1_319,ZoneEarthquake,0.00180506
14181,CPCF_INTRA_12_8085,DomainEarthquake,0.000203231
14182,CGR5_25_9743,ZoneEarthquake,0.00117924
14183,CPHL_INTRA_4_3330,ZoneEarthquake,0.00109638
14184,CPCF_INTER_2_1903,ZoneEarthquake,0.00433464
14185,CGR5_19_8027,ZoneEarthquake,0.000379091
14186,CGR5_19_8029,ZoneEarthquake,0.000381995
14187,CGR5_19_8028,ZoneEarthquake,0.000375738
14188,CGR5_1_1413,ZoneEarthquake,0.000932249
14189,CGR5_1_1412,ZoneEarthquake,0.000902449
14190,CGR5_1_1411,ZoneEarthquake,0.000865995
14191,CGR5_1_1410,ZoneEarthquake,0.000817354
14192,CGR5_1_1417,ZoneEarthquake,0.00184017
14193,CGR5_1_1416,ZoneEarthquake,0.00139896
14194,CGR5_1_1415,ZoneEarthquake,0.00112088
14195,CGR5_1_1414,ZoneEarthquake,0.000985722
14196,CGR5_1_1419,ZoneEarthquake,0.00292698
14197,CGR5_1_1418,ZoneEarthquake,0.0023896
14198,CPCF_INTRA_12_7214,DomainEarthquake,0.000636577
14199,CPCF_INTRA_12_7215,DomainEarthquake,0.000692002
14200,CPCF_INTRA_12_7216,DomainEarthquake,0.000718114
14201,CPCF_INTRA_12_7217,DomainEarthquake,0.000715574
14202,CPCF_INTRA_12_7210,DomainEarthquake,0.000345695
14203,CPCF_INTRA_12_7211,DomainEarthquake,0.000393821
14204,CPCF_INTER_12_6198,DomainEarthquake,0.00177067
14205,CPCF_INTER_12_6199,DomainEarthquake,0.00184914
14206,CPCF_INTER_12_6196,DomainEarthquake,0.00241619
14207,CPCF_INTER_12_6197,DomainEarthquake,0.00196108
14208,CPCF_INTER_12_6194,DomainEarthquake,0.00354765
14209,CPCF_INTER_12_6195,DomainEarthquake,0.00303094
14210,CPCF_INTER_12_6192,DomainEarthquake,0.00347814
14211,CPCF_INTER_12_6193,DomainEarthquake,0.00370243
14212,CPCF_INTER_12_6190,DomainEarthquake,0.0029164
14213,CPCF_INTER_12_6191,DomainEarthquake,0.0031337
14214,CPHL_INTRA_2_1836,ZoneEarthquake,0.0011559
14215,CGR5_3_1019,ZoneEarthquake,0.000274412
14216,CGR5_3_1018,ZoneEarthquake,0.000273737
14217,CGR5_3_1015,ZoneEarthquake,0.000286517
14218,CGR5_3_1014,ZoneEarthquake,0.000303185
14219,CGR5_3_1017,ZoneEarthquake,0.000273724
14220,CGR5_3_1016,ZoneEarthquake,0.000277049
14221,CGR5_3_1011,ZoneEarthquake,0.000350906
14222,CGR5_3_1010,ZoneEarthquake,0.000344345
14223,CGR5_3_1013,ZoneEarthquake,0.000324278
14224,CGR5_21_8344,ZoneEarthquake,0.00115188
14225,CPHL_INTRA_2_1833,ZoneEarthquake,0.00186881
14226,CPHL_INTRA_2_1832,ZoneEarthquake,0.00216992
14227,CGR5_4_1227,ZoneEarthquake,0.000249329
14228,CGR5_4_1226,ZoneEarthquake,0.000233506
14229,CGR5_4_1225,ZoneEarthquake,0.000224279
14230,CGR5_4_1224,ZoneEarthquake,0.000226418
14231,CGR5_4_1223,ZoneEarthquake,0.000240792
14232,CGR5_4_1222,ZoneEarthquake,0.00026332
14233,CGR5_4_1221,ZoneEarthquake,0.000284648
14234,CGR5_4_1220,ZoneEarthquake,0.000293915
14235,CGR5_4_1229,ZoneEarthquake,0.000270373
14236,CGR5_4_1228,ZoneEarthquake,0.000264128
14237,CGR5_9_5000,ZoneEarthquake,0.000537004
14238,CGR5_9_5001,ZoneEarthquake,0.0004116
14239,CGR5_9_5002,ZoneEarthquake,0.000357614
14240,CGR5_9_5003,ZoneEarthquake,0.000346761
14241,CGR5_9_5004,ZoneEarthquake,0.000359358
14242,CGR5_9_5005,ZoneEarthquake,0.000382258
14243,CGR5_9_5006,ZoneEarthquake,0.000404449
14244,CGR5_9_5007,ZoneEarthquake,0.000415946
14245,CPCF_INTER_12_6220,DomainEarthquake,0.00351442
14246,CPCF_INTER_12_6221,DomainEarthquake,0.00295097
14247,CPCF_INTER_12_6222,DomainEarthquake,0.00234462
14248,CPCF_INTER_12_6223,DomainEarthquake,0.00191775
14249,CPCF_INTER_12_6224,DomainEarthquake,0.00173984
14250,CPCF_INTER_12_6225,DomainEarthquake,0.0018004
14251,CPCF_INTER_12_6226,DomainEarthquake,0.00208636
14252,CPCF_INTER_12_6227,DomainEarthquake,0.00255774
14253,CPCF_INTER_12_6228,DomainEarthquake,0.00309389
14254,CPCF_INTER_12_6229,DomainEarthquake,0.0035232
14255,CGR5_14_6098,ZoneEarthquake,0.000921367
14256,CPCF_INTRA_3_2645,ZoneEarthquake,0.000620117
14257,CPCF_INTRA_3_2644,ZoneEarthquake,0.000608451
14258,CPCF_INTRA_3_2647,ZoneEarthquake,0.000606276
14259,CPCF_INTRA_3_2646,ZoneEarthquake,0.000615984
14260,CPCF_INTRA_3_2643,ZoneEarthquake,0.000572852
14261,CPCF_INTRA_3_2649,ZoneEarthquake,0.000577763
14262,CGR5_6_490,ZoneEarthquake,0.000216114
14263,CGR5_6_491,ZoneEarthquake,0.00021769
14264,CPCF_INTRA_13_7174,DomainEarthquake,0.000386452
14265,CPHL_INTER_6_4450,ZoneEarthquake,0.00113813
14266,CPHL_INTER_6_4451,ZoneEarthquake,0.00109494
14267,CPHL_INTER_6_4456,ZoneEarthquake,0.000872467
14268,CPHL_INTER_6_4457,ZoneEarthquake,0.000875528
14269,CPHL_INTER_6_4455,ZoneEarthquake,0.000901712
14270,CPHL_INTER_6_4458,ZoneEarthquake,0.000913896
14271,CPHL_INTER_6_4459,ZoneEarthquake,0.000988254
14272,CJPS_1_478,ZoneEarthquake,0.00112613
14273,CJPS_1_479,ZoneEarthquake,0.00106943
14274,CJPS_1_472,ZoneEarthquake,0.000956469
14275,CJPS_1_473,ZoneEarthquake,0.000856213
14276,CJPS_1_470,ZoneEarthquake,0.00104395
14277,CJPS_1_471,ZoneEarthquake,0.00101959
14278,CJPS_1_476,ZoneEarthquake,0.000546194
14279,CJPS_1_477,ZoneEarthquake,0.000506781
14280,CJPS_1_474,ZoneEarthquake,0.000736654
14281,CJPS_1_475,ZoneEarthquake,0.00062555
14282,CPCF_INTER_12_5751,DomainEarthquake,0.00220796
14283,CPCF_INTER_12_5750,DomainEarthquake,0.001845
14284,CPCF_INTER_12_8105,DomainEarthquake,0.00161186
14285,CPCF_INTER_12_8104,DomainEarthquake,0.00161913
14286,CPCF_INTER_12_5755,DomainEarthquake,0.00695072
14287,CPCF_INTER_12_8102,DomainEarthquake,0.00165658
14288,CPCF_INTER_12_8101,DomainEarthquake,0.00170627
14289,CPCF_INTER_12_5756,DomainEarthquake,0.00828608
14290,CPCF_INTER_12_5759,DomainEarthquake,0.00662522
14291,CPCF_INTER_12_5758,DomainEarthquake,0.00796743
14292,CPCF_INTRA_11_4418,DomainEarthquake,0.00114018
14293,CPCF_INTRA_11_4419,DomainEarthquake,0.00115338
14294,CPCF_INTRA_11_4708,DomainEarthquake,0.00723321
14295,CPCF_INTER_12_8109,DomainEarthquake,0.00204448
14296,CPCF_INTRA_2_1604,ZoneEarthquake,0.00235576
14297,CGR5_1_2164,ZoneEarthquake,0.000636029
14298,CGR5_1_2165,ZoneEarthquake,0.000637553
14299,CGR5_1_2162,ZoneEarthquake,0.000634867
14300,CGR5_1_2163,ZoneEarthquake,0.000635224
14301,CGR5_1_2160,ZoneEarthquake,0.000634692
14302,CGR5_1_2161,ZoneEarthquake,0.000634733
14303,CGR5_6_2177,ZoneEarthquake,0.000252786
14304,CPHL_INTRA_4_3017,ZoneEarthquake,0.00192615
14305,CGR5_6_2178,ZoneEarthquake,0.000266443
14306,CGR5_6_2179,ZoneEarthquake,0.000285351
14307,CPHL_INTRA_4_3016,ZoneEarthquake,0.00221134
14308,CPHL_INTRA_4_3015,ZoneEarthquake,0.00233618
14309,CPHL_INTRA_4_3014,ZoneEarthquake,0.00246291
14310,CPHL_INTER_2_1870,ZoneEarthquake,0.0019939
14311,CGR5_25_9858,ZoneEarthquake,0.00114463
14312,CGR5_25_9859,ZoneEarthquake,0.000963283
14313,CGR5_25_9856,ZoneEarthquake,0.00160349
14314,CGR5_25_9857,ZoneEarthquake,0.00138702
14315,CGR5_25_9854,ZoneEarthquake,0.00167997
14316,CGR5_25_9855,ZoneEarthquake,0.00171079
14317,CGR5_25_9852,ZoneEarthquake,0.00131027
14318,CGR5_25_9853,ZoneEarthquake,0.00152855
14319,CGR5_25_9850,ZoneEarthquake,0.000952808
14320,CGR5_25_9851,ZoneEarthquake,0.00110073
14321,CPCF_INTRA_11_4704,DomainEarthquake,0.00228592
14322,CPCF_INTRA_11_4705,DomainEarthquake,0.00258984
14323,F006801,SegmentEarthquake,2.10290245965e-05
14324,CIZU_3_1079,ZoneEarthquake,0.000381444
14325,CIZU_3_1078,ZoneEarthquake,0.000381444
14326,CIZU_3_1075,ZoneEarthquake,0.000381444
14327,CIZU_3_1074,ZoneEarthquake,0.000381444
14328,CIZU_3_1077,ZoneEarthquake,0.000381444
14329,CIZU_3_1076,ZoneEarthquake,0.000381444
14330,CIZU_3_1071,ZoneEarthquake,0.000381444
14331,CIZU_3_1070,ZoneEarthquake,0.000381444
14332,CIZU_3_1073,ZoneEarthquake,0.000381444
14333,CIZU_3_1072,ZoneEarthquake,0.000381444
14334,CPHL_INTRA_4_3091,ZoneEarthquake,0.00136401
14335,CPCF_INTRA_4_4039,ZoneEarthquake,0.00059718
14336,CGR5_5_1208,ZoneEarthquake,0.00043112
14337,CGR5_5_1209,ZoneEarthquake,0.000425414
14338,CGR5_5_1206,ZoneEarthquake,0.000393792
14339,CGR5_5_1207,ZoneEarthquake,0.000417782
14340,CGR5_5_1204,ZoneEarthquake,0.000349789
14341,CGR5_5_1205,ZoneEarthquake,0.000369069
14342,CGR5_23_4273,ZoneEarthquake,0.000233894
14343,CGR5_23_4272,ZoneEarthquake,0.000233894
14344,CGR5_18_7849,ZoneEarthquake,0.00099895
14345,CGR5_18_7848,ZoneEarthquake,0.000929857
14346,CGR5_18_7847,ZoneEarthquake,0.000814497
14347,CGR5_18_7846,ZoneEarthquake,0.000714614
14348,CGR5_18_7845,ZoneEarthquake,0.000659435
14349,CGR5_18_7844,ZoneEarthquake,0.000640333
14350,CGR5_18_7843,ZoneEarthquake,0.000640657
14351,CGR5_18_7842,ZoneEarthquake,0.000653307
14352,CGR5_18_7841,ZoneEarthquake,0.000676109
14353,CGR5_18_7840,ZoneEarthquake,0.000699652
14354,CPCF_INTER_2_2008,ZoneEarthquake,0.00482984
14355,CPCF_INTER_2_2009,ZoneEarthquake,0.00474818
14356,CPCF_INTER_2_2002,ZoneEarthquake,0.00777161
14357,CPCF_INTER_2_2003,ZoneEarthquake,0.00639178
14358,CPCF_INTER_2_2000,ZoneEarthquake,0.0109349
14359,CPCF_INTER_2_2001,ZoneEarthquake,0.00949406
14360,CPCF_INTER_2_2006,ZoneEarthquake,0.00513514
14361,CPCF_INTER_2_2007,ZoneEarthquake,0.00498466
14362,CPCF_INTER_2_2004,ZoneEarthquake,0.00560981
14363,CPCF_INTER_2_2005,ZoneEarthquake,0.00528509
14364,CGR5_25_8729,ZoneEarthquake,0.000797207
14365,CGR5_25_8728,ZoneEarthquake,0.00079678
14366,CGR5_25_8727,ZoneEarthquake,0.000796381
14367,CGR5_25_8726,ZoneEarthquake,0.000796232
14368,CGR5_25_8725,ZoneEarthquake,0.000796421
14369,CGR5_25_8724,ZoneEarthquake,0.000797028
14370,CGR5_25_8723,ZoneEarthquake,0.000799528
14371,CGR5_25_8722,ZoneEarthquake,0.000810615
14372,CGR5_25_8721,ZoneEarthquake,0.000848251
14373,CGR5_25_8720,ZoneEarthquake,0.000939679
14374,CPHL_INTRA_1_1398,ZoneEarthquake,0.000546892
14375,CPHL_INTER_2_1864,ZoneEarthquake,0.00233958
14376,CGR5_22_4704,ZoneEarthquake,0.000277915
14377,CGR5_22_4705,ZoneEarthquake,0.000281581
14378,CGR5_22_4706,ZoneEarthquake,0.000288326
14379,CGR5_22_4707,ZoneEarthquake,0.000300386
14380,CGR5_22_4700,ZoneEarthquake,0.000274467
14381,CGR5_22_4701,ZoneEarthquake,0.000274428
14382,CGR5_22_4702,ZoneEarthquake,0.000274821
14383,CGR5_22_4703,ZoneEarthquake,0.000275869
14384,CGR5_22_4708,ZoneEarthquake,0.0003184
14385,CGR5_22_4709,ZoneEarthquake,0.000338259
14386,CPHL_INTRA_5_4037,ZoneEarthquake,0.00138423
14387,CPCF_INTRA_13_7335,DomainEarthquake,0.000449975
14388,CPCF_INTRA_13_7336,DomainEarthquake,0.00059593
14389,CPCF_INTRA_13_7337,DomainEarthquake,0.000835617
14390,CPCF_INTRA_13_7338,DomainEarthquake,0.00109512
14391,CPCF_INTRA_13_7339,DomainEarthquake,0.00121509
14392,CPHL_INTRA_5_4036,ZoneEarthquake,0.0013165
14393,CPCF_INTRA_12_7867,DomainEarthquake,0.000199383
14394,F016221,SegmentEarthquake,0.00561506933784
14395,CPCF_INTRA_13_5879,DomainEarthquake,0.000327604
14396,CPCF_INTRA_13_5878,DomainEarthquake,0.000328081
14397,CPHL_INTRA_2_1730,ZoneEarthquake,0.000781855
14398,CGR5_9_6038,ZoneEarthquake,0.000507756
14399,CGR5_9_6039,ZoneEarthquake,0.000534208
14400,CPCF_INTRA_4_4817,ZoneEarthquake,0.00108001
14401,CPCF_INTRA_4_4816,ZoneEarthquake,0.00139166
14402,CGR5_9_6030,ZoneEarthquake,0.000471544
14403,CGR5_9_6031,ZoneEarthquake,0.000379538
14404,CGR5_9_6032,ZoneEarthquake,0.000336509
14405,CGR5_9_6033,ZoneEarthquake,0.000323558
14406,CGR5_9_6034,ZoneEarthquake,0.00032763
14407,CGR5_9_6035,ZoneEarthquake,0.00034755
14408,CGR5_9_6036,ZoneEarthquake,0.000388626
14409,CGR5_9_6037,ZoneEarthquake,0.000448966
14410,CIZU_1_224,ZoneEarthquake,0.00350842
14411,CIZU_1_225,ZoneEarthquake,0.00315816
14412,CIZU_1_226,ZoneEarthquake,0.00262566
14413,CIZU_1_227,ZoneEarthquake,0.00213601
14414,CIZU_1_220,ZoneEarthquake,0.00247704
14415,CIZU_1_221,ZoneEarthquake,0.00282859
14416,CIZU_1_222,ZoneEarthquake,0.00322693
14417,CIZU_1_223,ZoneEarthquake,0.00351675
14418,CIZU_1_228,ZoneEarthquake,0.00181749
14419,CIZU_1_229,ZoneEarthquake,0.00166789
14420,CPHL_INTRA_5_4033,ZoneEarthquake,0.000890457
14421,CPHL_INTRA_1_562,ZoneEarthquake,0.000591127
14422,CPHL_INTER_1_659,ZoneEarthquake,0.000182734
14423,CPHL_INTRA_5_4032,ZoneEarthquake,0.000784482
14424,CPCF_INTER_1_729,ZoneEarthquake,0.0157167
14425,CPCF_INTER_1_728,ZoneEarthquake,0.0170546
14426,CPCF_INTER_1_721,ZoneEarthquake,0.0190514
14427,CPCF_INTER_1_720,ZoneEarthquake,0.0183848
14428,CPCF_INTER_1_723,ZoneEarthquake,0.0197858
14429,CPCF_INTER_1_722,ZoneEarthquake,0.0195117
14430,CPCF_INTER_1_725,ZoneEarthquake,0.0196285
14431,CPCF_INTER_1_724,ZoneEarthquake,0.0198459
14432,CPCF_INTER_1_727,ZoneEarthquake,0.0182085
14433,CPCF_INTER_1_726,ZoneEarthquake,0.0190828
14434,CPCF_INTER_7_4539,ZoneEarthquake,0.014695
14435,CPCF_INTER_7_4538,ZoneEarthquake,0.0150158
14436,CPCF_INTER_7_4537,ZoneEarthquake,0.0154488
14437,CPCF_INTER_7_4536,ZoneEarthquake,0.0160333
14438,CPCF_INTER_7_4535,ZoneEarthquake,0.0166915
14439,CPCF_INTER_7_4534,ZoneEarthquake,0.0173343
14440,CPCF_INTER_7_4533,ZoneEarthquake,0.0178857
14441,CPCF_INTER_7_4532,ZoneEarthquake,0.0182169
14442,CPCF_INTER_7_4531,ZoneEarthquake,0.0180968
14443,CPHL_INTRA_1_337,ZoneEarthquake,0.000757275
14444,CPHL_INTRA_1_336,ZoneEarthquake,0.000716503
14445,CGR5_16_7638,ZoneEarthquake,0.000494734
14446,CGR5_16_7639,ZoneEarthquake,0.000484175
14447,CPCF_INTRA_1_1686,ZoneEarthquake,0.00374069
14448,CPCF_INTRA_1_1687,ZoneEarthquake,0.00368975
14449,CPHL_INTRA_1_331,ZoneEarthquake,0.000626932
14450,CPHL_INTRA_1_330,ZoneEarthquake,0.00071298
14451,CGR5_16_7632,ZoneEarthquake,0.000528695
14452,CGR5_16_7633,ZoneEarthquake,0.000489963
14453,CGR5_16_7630,ZoneEarthquake,0.000685776
14454,CGR5_16_7631,ZoneEarthquake,0.00060603
14455,CGR5_16_7636,ZoneEarthquake,0.000526271
14456,CGR5_16_7637,ZoneEarthquake,0.000515594
14457,CGR5_16_7634,ZoneEarthquake,0.000493083
14458,CGR5_16_7635,ZoneEarthquake,0.000514779
14459,CPHL_INTRA_3_517,ZoneEarthquake,0.00376016
14460,CPHL_INTRA_5_2708,ZoneEarthquake,0.000900504
14461,CGR5_15_7220,ZoneEarthquake,0.000727964
14462,CGR5_15_7221,ZoneEarthquake,0.000732358
14463,CGR5_15_7222,ZoneEarthquake,0.000734875
14464,CGR5_15_7223,ZoneEarthquake,0.000722724
14465,CGR5_15_7224,ZoneEarthquake,0.00070779
14466,CGR5_4_569,ZoneEarthquake,0.000217375
14467,CPHL_INTRA_1_17,ZoneEarthquake,0.000672402
14468,CPHL_INTRA_1_16,ZoneEarthquake,0.000699945
14469,CPHL_INTRA_1_15,ZoneEarthquake,0.000728889
14470,CPHL_INTER_5_3429,ZoneEarthquake,0.00531742
14471,CPHL_INTER_5_3428,ZoneEarthquake,0.0042667
14472,CPHL_INTER_5_3423,ZoneEarthquake,0.00147235
14473,CPHL_INTER_5_3422,ZoneEarthquake,0.00142958
