#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   196,151.205, 45.598,151.200, 45.600,4.69086e-03,  0.900, 5.0,  1, 63.3,  0.0,  0.0
   197,151.305, 45.598,151.300, 45.600,4.66000e-03,  0.900, 5.0,  1, 60.9,  0.0,  0.0
   198,151.405, 45.598,151.400, 45.600,4.60238e-03,  0.900, 5.0,  1, 58.5,  0.0,  0.0
   199,151.505, 45.598,151.500, 45.600,4.55156e-03,  0.900, 5.0,  1, 56.3,  0.0,  0.0
   200,151.605, 45.597,151.600, 45.600,4.50961e-03,  0.900, 5.0,  1, 54.1,  0.0,  0.0
   201,151.705, 45.597,151.700, 45.600,4.45128e-03,  0.900, 5.0,  1, 51.6,  0.0,  0.0
   202,151.805, 45.597,151.800, 45.600,4.35438e-03,  0.900, 5.0,  1, 49.9,  0.0,  0.0
   203,151.905, 45.597,151.900, 45.600,4.22346e-03,  0.900, 5.0,  1, 49.1,  0.0,  0.0
   204,152.005, 45.597,152.000, 45.600,4.08377e-03,  0.900, 5.0,  1, 48.0,  0.0,  0.0
   205,152.105, 45.597,152.100, 45.600,3.95819e-03,  0.900, 5.0,  1, 46.9,  0.0,  0.0
   206,152.205, 45.597,152.200, 45.600,3.85219e-03,  0.900, 5.0,  1, 45.9,  0.0,  0.0
   207,148.705, 45.498,148.700, 45.500,1.08874e-03,  0.900, 5.0, 10,180.6,  0.0,  0.0
   208,148.805, 45.498,148.800, 45.500,1.14321e-03,  0.900, 5.0, 10,169.2,  0.0,  0.0
   209,148.905, 45.498,148.900, 45.500,1.23797e-03,  0.900, 5.0, 10,159.8,  0.0,  0.0
   210,149.005, 45.498,149.000, 45.500,1.37358e-03,  0.900, 5.0, 10,149.5,  0.0,  0.0
   211,149.105, 45.498,149.100, 45.500,1.54064e-03,  0.900, 5.0, 10,135.8,  0.0,  0.0
   212,149.205, 45.498,149.200, 45.500,1.73915e-03,  0.900, 5.0, 10,131.1,  0.0,  0.0
   213,149.305, 45.498,149.300, 45.500,1.99893e-03,  0.900, 5.0, 10,125.9,  0.0,  0.0
   214,149.405, 45.498,149.400, 45.500,2.39162e-03,  0.900, 5.0, 10,119.3,  0.0,  0.0
   215,149.505, 45.498,149.500, 45.500,2.99843e-03,  0.900, 5.0, 10,112.6,  0.0,  0.0
   216,149.605, 45.498,149.600, 45.500,3.85695e-03,  0.900, 5.0, 10,107.6,  0.0,  0.0
   217,149.705, 45.498,149.700, 45.500,4.91362e-03,  0.900, 5.0, 10,103.5,  0.0,  0.0
   218,149.805, 45.498,149.800, 45.500,6.01579e-03,  0.900, 5.0, 10, 99.6,  0.0,  0.0
   219,149.905, 45.498,149.900, 45.500,3.84700e-03,  0.900, 5.0,  1, 95.7,  0.0,  0.0
   220,150.005, 45.498,150.000, 45.500,3.99268e-03,  0.900, 5.0,  1, 91.4,  0.0,  0.0
   221,150.105, 45.498,150.100, 45.500,4.03526e-03,  0.900, 5.0,  1, 87.2,  0.0,  0.0
   222,150.205, 45.498,150.200, 45.500,3.99880e-03,  0.900, 5.0,  1, 84.5,  0.0,  0.0
   223,150.305, 45.498,150.300, 45.500,3.93299e-03,  0.900, 5.0,  1, 81.9,  0.0,  0.0
   224,150.405, 45.498,150.400, 45.500,3.89102e-03,  0.900, 5.0,  1, 79.0,  0.0,  0.0
   225,150.505, 45.498,150.500, 45.500,3.91413e-03,  0.900, 5.0,  1, 75.9,  0.0,  0.0
   226,150.605, 45.498,150.600, 45.500,4.02601e-03,  0.900, 5.0,  1, 72.9,  0.0,  0.0
   227,150.705, 45.498,150.700, 45.500,4.22817e-03,  0.900, 5.0,  1, 70.6,  0.0,  0.0
   228,150.805, 45.498,150.800, 45.500,4.49369e-03,  0.900, 5.0,  1, 68.5,  0.0,  0.0
   229,150.905, 45.498,150.900, 45.500,4.76678e-03,  0.900, 5.0,  1, 66.2,  0.0,  0.0
   230,151.005, 45.498,151.000, 45.500,4.98101e-03,  0.900, 5.0,  1, 63.8,  0.0,  0.0
   231,151.105, 45.498,151.100, 45.500,5.08455e-03,  0.900, 5.0,  1, 61.5,  0.0,  0.0
   232,151.205, 45.498,151.200, 45.500,5.06451e-03,  0.900, 5.0,  1, 59.2,  0.0,  0.0
   233,151.305, 45.497,151.300, 45.500,4.95119e-03,  0.900, 5.0,  1, 56.7,  0.0,  0.0
   234,151.405, 45.497,151.400, 45.500,4.80206e-03,  0.900, 5.0,  1, 54.4,  0.0,  0.0
   235,151.505, 45.497,151.500, 45.500,4.66766e-03,  0.900, 5.0,  1, 52.7,  0.0,  0.0
   236,151.605, 45.497,151.600, 45.500,4.56146e-03,  0.900, 5.0,  1, 51.1,  0.0,  0.0
   237,151.705, 45.497,151.700, 45.500,4.45854e-03,  0.900, 5.0,  1, 49.3,  0.0,  0.0
   238,151.805, 45.497,151.800, 45.500,4.32757e-03,  0.900, 5.0,  1, 48.0,  0.0,  0.0
   239,151.905, 45.497,151.900, 45.500,4.16302e-03,  0.900, 5.0,  1, 47.1,  0.0,  0.0
