Code,Code1,Zone,Mesh ID,Process,Magnitude,Shape
CJPS_CRUST_1_238,CJPS_CRUST,1,238.0,FRQ(0.000426201),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 44.5)
CJPS_CRUST_1_236,CJPS_CRUST,1,236.0,FRQ(0.000407679),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44.5)
CJPS_CRUST_1_237,CJPS_CRUST,1,237.0,FRQ(0.000415228),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44.5)
CJPS_CRUST_1_234,CJPS_CRUST,1,234.0,FRQ(0.000400975),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.5)
CJPS_CRUST_1_235,CJPS_CRUST,1,235.0,FRQ(0.000403249),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.5)
CJPS_CRUST_1_232,CJPS_CRUST,1,232.0,FRQ(0.000399057),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.5)
CJPS_CRUST_1_233,CJPS_CRUST,1,233.0,FRQ(0.00039984),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.5)
CJPS_CRUST_1_230,CJPS_CRUST,1,230.0,FRQ(0.000397965),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.5)
CJPS_CRUST_1_231,CJPS_CRUST,1,231.0,FRQ(0.000398351),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.5)
CJPS_CRUST_1_1063,CJPS_CRUST,1,1063.0,FRQ(0.000477649),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.9)
CJPS_CRUST_1_1062,CJPS_CRUST,1,1062.0,FRQ(0.000467598),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 38.9)
CJPS_CRUST_1_926,CJPS_CRUST,1,926.0,FRQ(0.000496399),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39.6)
CJPS_CRUST_1_927,CJPS_CRUST,1,927.0,FRQ(0.000515892),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.6)
CJPS_CRUST_1_924,CJPS_CRUST,1,924.0,FRQ(0.000473064),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 39.6)
CJPS_CRUST_1_925,CJPS_CRUST,1,925.0,FRQ(0.000482094),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.6)
CJPS_CRUST_1_922,CJPS_CRUST,1,922.0,FRQ(0.000640356),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.7)
CJPS_CRUST_1_923,CJPS_CRUST,1,923.0,FRQ(0.000586596),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.7)
CJPS_CRUST_1_1144,CJPS_CRUST,1,1144.0,FRQ(0.000590862),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 38.3)
CJPS_CRUST_1_1145,CJPS_CRUST,1,1145.0,FRQ(0.000592748),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 38.3)
CJPS_CRUST_1_1146,CJPS_CRUST,1,1146.0,FRQ(0.000620729),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 38.3)
CJPS_CRUST_1_1147,CJPS_CRUST,1,1147.0,FRQ(0.000668447),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 38.3)
CJPS_CRUST_1_1140,CJPS_CRUST,1,1140.0,FRQ(0.00058716),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 38.4)
CJPS_CRUST_1_1141,CJPS_CRUST,1,1141.0,FRQ(0.000559728),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.4)
CJPS_CRUST_1_1142,CJPS_CRUST,1,1142.0,FRQ(0.000600655),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.3)
CJPS_CRUST_1_1143,CJPS_CRUST,1,1143.0,FRQ(0.000600861),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.3)
CJPS_CRUST_1_1148,CJPS_CRUST,1,1148.0,FRQ(0.000712251),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 38.3)
CJPS_CRUST_1_1149,CJPS_CRUST,1,1149.0,FRQ(0.000728933),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 38.3)
CJPS_CRUST_1_889,CJPS_CRUST,1,889.0,FRQ(0.000638759),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.9)
CJPS_CRUST_1_888,CJPS_CRUST,1,888.0,FRQ(0.000688267),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.9)
CJPS_CRUST_1_881,CJPS_CRUST,1,881.0,FRQ(0.000788831),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 39.9)
CJPS_CRUST_1_880,CJPS_CRUST,1,880.0,FRQ(0.000825591),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 39.9)
CJPS_CRUST_1_883,CJPS_CRUST,1,883.0,FRQ(0.000709705),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.9)
CJPS_CRUST_1_882,CJPS_CRUST,1,882.0,FRQ(0.000740351),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39.9)
CJPS_CRUST_1_885,CJPS_CRUST,1,885.0,FRQ(0.000723833),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39.9)
CJPS_CRUST_1_884,CJPS_CRUST,1,884.0,FRQ(0.000708158),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39.9)
CJPS_CRUST_1_887,CJPS_CRUST,1,887.0,FRQ(0.000723029),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.9)
CJPS_CRUST_1_886,CJPS_CRUST,1,886.0,FRQ(0.000734193),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.9)
CJPS_CRUST_1_779,CJPS_CRUST,1,779.0,FRQ(0.000594609),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.5)
CJPS_CRUST_1_778,CJPS_CRUST,1,778.0,FRQ(0.000750178),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.5)
CJPS_CRUST_1_777,CJPS_CRUST,1,777.0,FRQ(0.000983994),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.5)
CJPS_CRUST_1_776,CJPS_CRUST,1,776.0,FRQ(0.00126051),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.5)
CJPS_CRUST_1_775,CJPS_CRUST,1,775.0,FRQ(0.00150234),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 40.5)
CJPS_CRUST_1_774,CJPS_CRUST,1,774.0,FRQ(0.0016204),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.5)
CJPS_CRUST_1_773,CJPS_CRUST,1,773.0,FRQ(0.00156658),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.5)
CJPS_CRUST_1_772,CJPS_CRUST,1,772.0,FRQ(0.00136754),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.5)
CJPS_CRUST_1_771,CJPS_CRUST,1,771.0,FRQ(0.00110583),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.5)
CJPS_CRUST_1_770,CJPS_CRUST,1,770.0,FRQ(0.00086478),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.5)
CJPS_CRUST_1_571,CJPS_CRUST,1,571.0,FRQ(0.000996729),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.8)
CJPS_CRUST_1_570,CJPS_CRUST,1,570.0,FRQ(0.000897102),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.8)
CJPS_CRUST_1_573,CJPS_CRUST,1,573.0,FRQ(0.00106375),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.8)
CJPS_CRUST_1_572,CJPS_CRUST,1,572.0,FRQ(0.00106402),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 41.8)
CJPS_CRUST_1_575,CJPS_CRUST,1,575.0,FRQ(0.000877296),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.8)
CJPS_CRUST_1_574,CJPS_CRUST,1,574.0,FRQ(0.000990936),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.8)
CJPS_CRUST_1_577,CJPS_CRUST,1,577.0,FRQ(0.000692808),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41.8)
CJPS_CRUST_1_576,CJPS_CRUST,1,576.0,FRQ(0.000768192),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.8)
CJPS_CRUST_1_579,CJPS_CRUST,1,579.0,FRQ(0.000631978),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 41.8)
CJPS_CRUST_1_578,CJPS_CRUST,1,578.0,FRQ(0.00065273),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.8)
CJPS_CRUST_1_302,CJPS_CRUST,1,302.0,FRQ(0.000415811),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.1)
CJPS_CRUST_1_303,CJPS_CRUST,1,303.0,FRQ(0.000419732),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.1)
CJPS_CRUST_1_300,CJPS_CRUST,1,300.0,FRQ(0.000429396),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.1)
CJPS_CRUST_1_301,CJPS_CRUST,1,301.0,FRQ(0.000417977),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.1)
CJPS_CRUST_1_306,CJPS_CRUST,1,306.0,FRQ(0.000482038),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.1)
CJPS_CRUST_1_307,CJPS_CRUST,1,307.0,FRQ(0.000524838),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.1)
CJPS_CRUST_1_304,CJPS_CRUST,1,304.0,FRQ(0.000430048),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.1)
CJPS_CRUST_1_305,CJPS_CRUST,1,305.0,FRQ(0.000449838),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.1)
CJPS_CRUST_1_308,CJPS_CRUST,1,308.0,FRQ(0.000568887),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44.1)
CJPS_CRUST_1_309,CJPS_CRUST,1,309.0,FRQ(0.000599708),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44.1)
CJPS_CRUST_1_801,CJPS_CRUST,1,801.0,FRQ(0.000573802),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40.3)
CJPS_CRUST_1_800,CJPS_CRUST,1,800.0,FRQ(0.000567711),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 40.3)
CJPS_CRUST_1_803,CJPS_CRUST,1,803.0,FRQ(0.000590121),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40.3)
CJPS_CRUST_1_802,CJPS_CRUST,1,802.0,FRQ(0.000577857),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40.3)
CJPS_CRUST_1_805,CJPS_CRUST,1,805.0,FRQ(0.000695479),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.3)
CJPS_CRUST_1_804,CJPS_CRUST,1,804.0,FRQ(0.000624493),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.3)
CJPS_CRUST_1_807,CJPS_CRUST,1,807.0,FRQ(0.000978926),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.3)
CJPS_CRUST_1_806,CJPS_CRUST,1,806.0,FRQ(0.000813763),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 40.3)
CJPS_CRUST_1_809,CJPS_CRUST,1,809.0,FRQ(0.00134642),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.3)
CJPS_CRUST_1_808,CJPS_CRUST,1,808.0,FRQ(0.00117074),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.3)
CJPS_CRUST_1_239,CJPS_CRUST,1,239.0,FRQ(0.000614275),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 44.4)
CJPS_CRUST_1_113,CJPS_CRUST,1,113.0,FRQ(0.000395919),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 45.2)
CJPS_CRUST_1_112,CJPS_CRUST,1,112.0,FRQ(0.000395878),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 45.2)
CJPS_CRUST_1_111,CJPS_CRUST,1,111.0,FRQ(0.000396021),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 45.2)
CJPS_CRUST_1_110,CJPS_CRUST,1,110.0,FRQ(0.000396707),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 45.2)
CJPS_CRUST_1_117,CJPS_CRUST,1,117.0,FRQ(0.000393944),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 45.2)
CJPS_CRUST_1_116,CJPS_CRUST,1,116.0,FRQ(0.000394221),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 45.2)
CJPS_CRUST_1_115,CJPS_CRUST,1,115.0,FRQ(0.000395017),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 45.2)
CJPS_CRUST_1_114,CJPS_CRUST,1,114.0,FRQ(0.00039569),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 45.2)
CJPS_CRUST_1_119,CJPS_CRUST,1,119.0,FRQ(0.000396103),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 45.2)
CJPS_CRUST_1_118,CJPS_CRUST,1,118.0,FRQ(0.000394637),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 45.2)
CJPS_CRUST_1_79,CJPS_CRUST,1,79.0,FRQ(0.000391006),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 45.5)
CJPS_CRUST_1_78,CJPS_CRUST,1,78.0,FRQ(0.000392844),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 45.5)
CJPS_CRUST_1_75,CJPS_CRUST,1,75.0,FRQ(0.000394861),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 45.5)
CJPS_CRUST_1_74,CJPS_CRUST,1,74.0,FRQ(0.000393842),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 45.5)
CJPS_CRUST_1_77,CJPS_CRUST,1,77.0,FRQ(0.000394384),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 45.5)
CJPS_CRUST_1_76,CJPS_CRUST,1,76.0,FRQ(0.000395115),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 45.5)
CJPS_CRUST_1_71,CJPS_CRUST,1,71.0,FRQ(0.00038655),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 45.6)
CJPS_CRUST_1_70,CJPS_CRUST,1,70.0,FRQ(0.000386694),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 45.6)
CJPS_CRUST_1_73,CJPS_CRUST,1,73.0,FRQ(0.000386499),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 45.6)
CJPS_CRUST_1_72,CJPS_CRUST,1,72.0,FRQ(0.000386492),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 45.6)
CJPS_CRUST_1_864,CJPS_CRUST,1,864.0,FRQ(0.000984263),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40)
CJPS_CRUST_1_632,CJPS_CRUST,1,632.0,FRQ(0.000590988),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.4)
CJPS_CRUST_1_633,CJPS_CRUST,1,633.0,FRQ(0.00057379),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.4)
CJPS_CRUST_1_630,CJPS_CRUST,1,630.0,FRQ(0.000753152),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.4)
CJPS_CRUST_1_631,CJPS_CRUST,1,631.0,FRQ(0.000653213),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.4)
CJPS_CRUST_1_636,CJPS_CRUST,1,636.0,FRQ(0.000510703),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 41.3)
CJPS_CRUST_1_637,CJPS_CRUST,1,637.0,FRQ(0.000585615),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 41.3)
CJPS_CRUST_1_634,CJPS_CRUST,1,634.0,FRQ(0.000597342),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41.4)
CJPS_CRUST_1_635,CJPS_CRUST,1,635.0,FRQ(0.00064629),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.4)
CJPS_CRUST_1_638,CJPS_CRUST,1,638.0,FRQ(0.000704943),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 41.3)
CJPS_CRUST_1_639,CJPS_CRUST,1,639.0,FRQ(0.000857364),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 41.3)
CJPS_CRUST_1_434,CJPS_CRUST,1,434.0,FRQ(0.000559635),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43.2)
CJPS_CRUST_1_435,CJPS_CRUST,1,435.0,FRQ(0.000498321),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43.2)
CJPS_CRUST_1_436,CJPS_CRUST,1,436.0,FRQ(0.000458261),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43.2)
CJPS_CRUST_1_437,CJPS_CRUST,1,437.0,FRQ(0.000437693),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 43.2)
CJPS_CRUST_1_430,CJPS_CRUST,1,430.0,FRQ(0.000746848),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 43.2)
CJPS_CRUST_1_431,CJPS_CRUST,1,431.0,FRQ(0.000736725),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 43.2)
CJPS_CRUST_1_432,CJPS_CRUST,1,432.0,FRQ(0.000696879),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 43.2)
CJPS_CRUST_1_433,CJPS_CRUST,1,433.0,FRQ(0.000632208),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 43.2)
CJPS_CRUST_1_438,CJPS_CRUST,1,438.0,FRQ(0.000428728),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.2)
CJPS_CRUST_1_439,CJPS_CRUST,1,439.0,FRQ(0.000424073),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.2)
CJPS_CRUST_1_388,CJPS_CRUST,1,388.0,FRQ(0.000492231),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43.6)
CJPS_CRUST_1_389,CJPS_CRUST,1,389.0,FRQ(0.000463377),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43.6)
CJPS_CRUST_1_382,CJPS_CRUST,1,382.0,FRQ(0.000498543),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 43.7)
CJPS_CRUST_1_383,CJPS_CRUST,1,383.0,FRQ(0.000513729),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 43.6)
CJPS_CRUST_1_380,CJPS_CRUST,1,380.0,FRQ(0.000553651),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 43.7)
CJPS_CRUST_1_381,CJPS_CRUST,1,381.0,FRQ(0.000532856),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 43.7)
CJPS_CRUST_1_386,CJPS_CRUST,1,386.0,FRQ(0.000536192),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 43.6)
CJPS_CRUST_1_387,CJPS_CRUST,1,387.0,FRQ(0.00051948),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 43.6)
CJPS_CRUST_1_384,CJPS_CRUST,1,384.0,FRQ(0.000529009),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 43.6)
CJPS_CRUST_1_385,CJPS_CRUST,1,385.0,FRQ(0.000538468),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 43.6)
CJPS_CRUST_1_1038,CJPS_CRUST,1,1038.0,FRQ(0.000495788),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 39)
CJPS_CRUST_1_1039,CJPS_CRUST,1,1039.0,FRQ(0.000495502),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 39)
CJPS_CRUST_1_1030,CJPS_CRUST,1,1030.0,FRQ(0.000605199),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.1)
CJPS_CRUST_1_1031,CJPS_CRUST,1,1031.0,FRQ(0.000643203),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.1)
CJPS_CRUST_1_1032,CJPS_CRUST,1,1032.0,FRQ(0.000451166),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 39)
CJPS_CRUST_1_1033,CJPS_CRUST,1,1033.0,FRQ(0.000454434),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 39)
CJPS_CRUST_1_1034,CJPS_CRUST,1,1034.0,FRQ(0.00046019),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39)
CJPS_CRUST_1_1035,CJPS_CRUST,1,1035.0,FRQ(0.000468938),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39)
CJPS_CRUST_1_1036,CJPS_CRUST,1,1036.0,FRQ(0.000479558),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39)
CJPS_CRUST_1_1037,CJPS_CRUST,1,1037.0,FRQ(0.00048955),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39)
CJPS_CRUST_1_199,CJPS_CRUST,1,199.0,FRQ(0.000397296),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.7)
CJPS_CRUST_1_198,CJPS_CRUST,1,198.0,FRQ(0.000397351),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.7)
CJPS_CRUST_1_193,CJPS_CRUST,1,193.0,FRQ(0.000399486),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.7)
CJPS_CRUST_1_192,CJPS_CRUST,1,192.0,FRQ(0.000401491),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.7)
CJPS_CRUST_1_191,CJPS_CRUST,1,191.0,FRQ(0.000403862),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 44.7)
CJPS_CRUST_1_190,CJPS_CRUST,1,190.0,FRQ(0.000406479),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 44.7)
CJPS_CRUST_1_197,CJPS_CRUST,1,197.0,FRQ(0.000397347),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.7)
CJPS_CRUST_1_196,CJPS_CRUST,1,196.0,FRQ(0.000397299),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.7)
CJPS_CRUST_1_195,CJPS_CRUST,1,195.0,FRQ(0.000397439),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.7)
CJPS_CRUST_1_194,CJPS_CRUST,1,194.0,FRQ(0.000398108),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.7)
CJPS_CRUST_1_929,CJPS_CRUST,1,929.0,FRQ(0.00055286),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 39.6)
CJPS_CRUST_1_269,CJPS_CRUST,1,269.0,FRQ(0.000409281),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.3)
CJPS_CRUST_1_268,CJPS_CRUST,1,268.0,FRQ(0.000406569),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.3)
CJPS_CRUST_1_265,CJPS_CRUST,1,265.0,FRQ(0.00040675),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.3)
CJPS_CRUST_1_264,CJPS_CRUST,1,264.0,FRQ(0.00041247),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.3)
CJPS_CRUST_1_267,CJPS_CRUST,1,267.0,FRQ(0.000405701),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.3)
CJPS_CRUST_1_266,CJPS_CRUST,1,266.0,FRQ(0.000405491),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.3)
CJPS_CRUST_1_263,CJPS_CRUST,1,263.0,FRQ(0.000426799),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 44.3)
CJPS_CRUST_1_262,CJPS_CRUST,1,262.0,FRQ(0.00045293),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 44.3)
CJPS_CRUST_1_501,CJPS_CRUST,1,501.0,FRQ(0.00137544),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 42.4)
CJPS_CRUST_1_1179,CJPS_CRUST,1,1179.0,FRQ(0.000736111),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38)
CJPS_CRUST_1_1178,CJPS_CRUST,1,1178.0,FRQ(0.000748521),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38)
CJPS_CRUST_1_1175,CJPS_CRUST,1,1175.0,FRQ(0.00066639),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 38.1)
CJPS_CRUST_1_1174,CJPS_CRUST,1,1174.0,FRQ(0.000647092),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 38.1)
CJPS_CRUST_1_1177,CJPS_CRUST,1,1177.0,FRQ(0.000732426),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 38.1)
CJPS_CRUST_1_1176,CJPS_CRUST,1,1176.0,FRQ(0.000690593),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 38.1)
CJPS_CRUST_1_1171,CJPS_CRUST,1,1171.0,FRQ(0.000582239),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 38.1)
CJPS_CRUST_1_1170,CJPS_CRUST,1,1170.0,FRQ(0.000601389),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 38.1)
CJPS_CRUST_1_1173,CJPS_CRUST,1,1173.0,FRQ(0.000620793),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 38.1)
CJPS_CRUST_1_1172,CJPS_CRUST,1,1172.0,FRQ(0.000593117),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 38.1)
CJPS_CRUST_1_706,CJPS_CRUST,1,706.0,FRQ(0.00128977),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.9)
CJPS_CRUST_1_707,CJPS_CRUST,1,707.0,FRQ(0.00105543),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.9)
CJPS_CRUST_1_704,CJPS_CRUST,1,704.0,FRQ(0.00144168),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.9)
